"ISIC_unique_code","ISIC_section","ISIC_division","ISIC_group","ISIC_class","ISIC_level_used","Ecosystem_Service","loss","cost","score","rating","ISIC_cat"
"B_7_72","Mining and quarrying","Mining of metal ores","Mining of non-ferrous metal ores","Mining of non-ferrous metal ores","Group","Water_purif",NA,NA,6,"VH","Mining"
"B_7_72","Mining and quarrying","Mining of metal ores","Mining of non-ferrous metal ores","Mining of non-ferrous metal ores","Group","Other_atmo_dilution",NA,NA,4,"M","Mining"
"B_7_72","Mining and quarrying","Mining of metal ores","Mining of non-ferrous metal ores","Mining of non-ferrous metal ores","Group","Air_filt",NA,NA,2,"VL","Mining"
"B_7_72","Mining and quarrying","Mining of metal ores","Mining of non-ferrous metal ores","Mining of non-ferrous metal ores","Group","Flood_mitig",NA,NA,5,"H","Mining"
"B_7_72","Mining and quarrying","Mining of metal ores","Mining of non-ferrous metal ores","Mining of non-ferrous metal ores","Group","Climate_global",NA,NA,5,"H","Mining"
"B_7_72","Mining and quarrying","Mining of metal ores","Mining of non-ferrous metal ores","Mining of non-ferrous metal ores","Group","Water_supply",NA,NA,5,"H","Mining"
"B_7_72","Mining and quarrying","Mining of metal ores","Mining of non-ferrous metal ores","Mining of non-ferrous metal ores","Group","Noise_atten",NA,NA,2,"VL","Mining"
"B_7_72","Mining and quarrying","Mining of metal ores","Mining of non-ferrous metal ores","Mining of non-ferrous metal ores","Group","Other_sens_med",NA,NA,NA,"L","Mining"
"B_7_72","Mining and quarrying","Mining of metal ores","Mining of non-ferrous metal ores","Mining of non-ferrous metal ores","Group","Climate_local",NA,NA,3,"L","Mining"
"B_7_72","Mining and quarrying","Mining of metal ores","Mining of non-ferrous metal ores","Mining of non-ferrous metal ores","Group","Storm_mitig",NA,NA,4,"M","Mining"
"B_7_72","Mining and quarrying","Mining of metal ores","Mining of non-ferrous metal ores","Mining of non-ferrous metal ores","Group","Water_flow_reg",NA,NA,10,"H","Mining"
"B_7_72","Mining and quarrying","Mining of metal ores","Mining of non-ferrous metal ores","Mining of non-ferrous metal ores","Group","Rain_reg",NA,NA,6,"VH","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Other_prov",NA,NA,3,"L","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Biomass",NA,NA,3,"L","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Soil_ret",NA,NA,5,"H","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Water_purif",NA,NA,6,"VH","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Other_atmo_dilution",NA,NA,4,"M","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Air_filt",NA,NA,2,"VL","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Flood_mitig",NA,NA,5,"H","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Climate_global",NA,NA,5,"H","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Water_supply",NA,NA,5,"H","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Noise_atten",NA,NA,2,"VL","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Other_sens_med",NA,NA,NA,"L","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Climate_local",NA,NA,3,"L","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Storm_mitig",NA,NA,4,"M","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Water_flow_reg",NA,NA,10,"H","Mining"
"B_8_81","Mining and quarrying","Other mining and quarrying","Quarrying of stone, sand and clay","Quarrying of stone, sand and clay","Group","Rain_reg",NA,NA,6,"VH","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Soil_ret",NA,NA,4,"M","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Water_purif",NA,NA,4,"M","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Other_atmo_dilution",NA,NA,2,"VL","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Air_filt",NA,NA,2,"VL","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Flood_mitig",NA,NA,3,"L","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Climate_global",NA,NA,3,"L","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Water_supply",NA,NA,4,"M","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Noise_atten",NA,NA,2,"VL","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Other_sens_med",NA,NA,NA,"L","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Climate_local",NA,NA,2,"VL","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Storm_mitig",NA,NA,4,"M","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Water_flow_reg",NA,NA,7,"M","Mining"
"B_9_99","Mining and quarrying","Mining support service activities","Support activities for other mining and quarrying","Support activities for other mining and quarrying","Group","Rain_reg",NA,NA,5,"H","Mining"
"C_24_243","Manufacturing","Manufacture of basic metals","Casting of metals","Casting of metals","Group","Soil_ret",NA,NA,4,"M","Manufacturing"
"C_24_243","Manufacturing","Manufacture of basic metals","Casting of metals","Casting of metals","Group","Water_purif",NA,NA,4,"M","Manufacturing"
"C_24_243","Manufacturing","Manufacture of basic metals","Casting of metals","Casting of metals","Group","Air_filt",NA,NA,4,"M","Manufacturing"
"C_24_243","Manufacturing","Manufacture of basic metals","Casting of metals","Casting of metals","Group","Flood_mitig",NA,NA,4,"M","Manufacturing"
"C_24_243","Manufacturing","Manufacture of basic metals","Casting of metals","Casting of metals","Group","Water_supply",NA,NA,4,"M","Manufacturing"
"C_24_243","Manufacturing","Manufacture of basic metals","Casting of metals","Casting of metals","Group","Climate_local",NA,NA,3,"L","Manufacturing"
